,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
22111,Pakistan,Broccoli,1996,5931,494,11955,26.5
22112,Pakistan,Broccoli,1996,5931,494,11955,24.43
22113,Pakistan,Broccoli,1996,5931,494,11955,25.92
22114,Pakistan,Broccoli,1996,5931,494,11955,18.72
22115,Pakistan,Broccoli,1996,5931,494,11955,22.61
22116,Pakistan,Cucumbers,1996,12636,494,11955,24.43
22117,Pakistan,Cucumbers,1996,12636,494,11955,22.61
22118,Pakistan,Cucumbers,1996,12636,494,11955,27.17
22119,Pakistan,Cucumbers,1996,12636,494,11955,22.61
22120,Pakistan,Cucumbers,1996,12636,494,11955,26.5
22121,Pakistan,Cucumbers,1996,12636,494,11955,24.43
22122,Pakistan,Cucumbers,1996,12636,494,11955,25.92
22123,Pakistan,Cucumbers,1996,12636,494,11955,18.72
22124,Pakistan,Cucumbers,1996,12636,494,11955,22.61
22125,Pakistan,Spinach,1996,105177,494,11955,24.43
22126,Pakistan,Spinach,1996,105177,494,11955,22.61
22127,Pakistan,Spinach,1996,105177,494,11955,27.17
22128,Pakistan,Spinach,1996,105177,494,11955,22.61
22129,Pakistan,Spinach,1996,105177,494,11955,26.5
22130,Pakistan,Spinach,1996,105177,494,11955,24.43
22131,Pakistan,Spinach,1996,105177,494,11955,25.92
22132,Pakistan,Spinach,1996,105177,494,11955,18.72
22133,Pakistan,Spinach,1996,105177,494,11955,22.61
22134,Pakistan,Bell Peppers,1996,20184,494,11955,24.43
22135,Pakistan,Bell Peppers,1996,20184,494,11955,22.61
22136,Pakistan,Bell Peppers,1996,20184,494,11955,27.17
22137,Pakistan,Bell Peppers,1996,20184,494,11955,22.61
22138,Pakistan,Bell Peppers,1996,20184,494,11955,26.5
22139,Pakistan,Bell Peppers,1996,20184,494,11955,24.43
22140,Pakistan,Bell Peppers,1996,20184,494,11955,25.92
22141,Pakistan,Bell Peppers,1996,20184,494,11955,18.72
22142,Pakistan,Bell Peppers,1996,20184,494,11955,22.61
22143,Pakistan,Tomatoes,1997,16352,494,16936,23.76
22144,Pakistan,Tomatoes,1997,16352,494,16936,22.14
22145,Pakistan,Tomatoes,1997,16352,494,16936,26.82
22146,Pakistan,Tomatoes,1997,16352,494,16936,22.14
22147,Pakistan,Tomatoes,1997,16352,494,16936,26.29
22148,Pakistan,Tomatoes,1997,16352,494,16936,23.76
22149,Pakistan,Tomatoes,1997,16352,494,16936,25.16
22150,Pakistan,Tomatoes,1997,16352,494,16936,18.62
22151,Pakistan,Tomatoes,1997,16352,494,16936,22.14
22152,Pakistan,Potatoes,1997,112295,494,16936,23.76
22153,Pakistan,Potatoes,1997,112295,494,16936,22.14
22154,Pakistan,Potatoes,1997,112295,494,16936,26.82
22155,Pakistan,Potatoes,1997,112295,494,16936,22.14
22156,Pakistan,Potatoes,1997,112295,494,16936,26.29
22157,Pakistan,Potatoes,1997,112295,494,16936,23.76
22158,Pakistan,Potatoes,1997,112295,494,16936,25.16
22159,Pakistan,Potatoes,1997,112295,494,16936,18.62
22160,Pakistan,Potatoes,1997,112295,494,16936,22.14
22161,Pakistan,Carrots,1997,28048,494,16936,23.76
22162,Pakistan,Carrots,1997,28048,494,16936,22.14
22163,Pakistan,Carrots,1997,28048,494,16936,26.82
22164,Pakistan,Carrots,1997,28048,494,16936,22.14
22165,Pakistan,Carrots,1997,28048,494,16936,26.29
22166,Pakistan,Carrots,1997,28048,494,16936,23.76
22167,Pakistan,Carrots,1997,28048,494,16936,25.16
22168,Pakistan,Carrots,1997,28048,494,16936,18.62
22169,Pakistan,Carrots,1997,28048,494,16936,22.14
22170,Pakistan,Broccoli,1997,5926,494,16936,23.76
22171,Pakistan,Broccoli,1997,5926,494,16936,22.14
22172,Pakistan,Broccoli,1997,5926,494,16936,26.82
22173,Pakistan,Broccoli,1997,5926,494,16936,22.14
22174,Pakistan,Broccoli,1997,5926,494,16936,26.29
22175,Pakistan,Broccoli,1997,5926,494,16936,23.76
22176,Pakistan,Broccoli,1997,5926,494,16936,25.16
22177,Pakistan,Broccoli,1997,5926,494,16936,18.62
22178,Pakistan,Broccoli,1997,5926,494,16936,22.14
22179,Pakistan,Cucumbers,1997,12942,494,16936,23.76
22180,Pakistan,Cucumbers,1997,12942,494,16936,22.14
22181,Pakistan,Cucumbers,1997,12942,494,16936,26.82
22182,Pakistan,Cucumbers,1997,12942,494,16936,22.14
22183,Pakistan,Cucumbers,1997,12942,494,16936,26.29
22184,Pakistan,Cucumbers,1997,12942,494,16936,23.76
22185,Pakistan,Cucumbers,1997,12942,494,16936,25.16
22186,Pakistan,Cucumbers,1997,12942,494,16936,18.62
22187,Pakistan,Cucumbers,1997,12942,494,16936,22.14
22188,Pakistan,Spinach,1997,104716,494,16936,23.76
22189,Pakistan,Spinach,1997,104716,494,16936,22.14
22190,Pakistan,Spinach,1997,104716,494,16936,26.82
22191,Pakistan,Spinach,1997,104716,494,16936,22.14
22192,Pakistan,Spinach,1997,104716,494,16936,26.29
22193,Pakistan,Spinach,1997,104716,494,16936,23.76
22194,Pakistan,Spinach,1997,104716,494,16936,25.16
22195,Pakistan,Spinach,1997,104716,494,16936,18.62
22196,Pakistan,Spinach,1997,104716,494,16936,22.14
22197,Pakistan,Bell Peppers,1997,20533,494,16936,23.76
22198,Pakistan,Bell Peppers,1997,20533,494,16936,22.14
22199,Pakistan,Bell Peppers,1997,20533,494,16936,26.82
22200,Pakistan,Bell Peppers,1997,20533,494,16936,22.14
22201,Pakistan,Bell Peppers,1997,20533,494,16936,26.29
22202,Pakistan,Bell Peppers,1997,20533,494,16936,23.76
22203,Pakistan,Bell Peppers,1997,20533,494,16936,25.16
22204,Pakistan,Bell Peppers,1997,20533,494,16936,18.62
22205,Pakistan,Bell Peppers,1997,20533,494,16936,22.14
22206,Pakistan,Tomatoes,1998,17853,494,18406,24.91
22207,Pakistan,Tomatoes,1998,17853,494,18406,23.11
22208,Pakistan,Tomatoes,1998,17853,494,18406,27.89
22209,Pakistan,Tomatoes,1998,17853,494,18406,23.11
22210,Pakistan,Tomatoes,1998,17853,494,18406,27.36
22211,Pakistan,Tomatoes,1998,17853,494,18406,24.91
22212,Pakistan,Tomatoes,1998,17853,494,18406,26.41
22213,Pakistan,Tomatoes,1998,17853,494,18406,19.15
22214,Pakistan,Tomatoes,1998,17853,494,18406,23.11
22215,Pakistan,Potatoes,1998,136186,494,18406,24.91
22216,Pakistan,Potatoes,1998,136186,494,18406,23.11
22217,Pakistan,Potatoes,1998,136186,494,18406,27.89
22218,Pakistan,Potatoes,1998,136186,494,18406,23.11
22219,Pakistan,Potatoes,1998,136186,494,18406,27.36
22220,Pakistan,Potatoes,1998,136186,494,18406,24.91
22221,Pakistan,Potatoes,1998,136186,494,18406,26.41
22222,Pakistan,Potatoes,1998,136186,494,18406,19.15
22223,Pakistan,Potatoes,1998,136186,494,18406,23.11
22224,Pakistan,Carrots,1998,28930,494,18406,24.91
22225,Pakistan,Carrots,1998,28930,494,18406,23.11
22226,Pakistan,Carrots,1998,28930,494,18406,27.89
22227,Pakistan,Carrots,1998,28930,494,18406,23.11
22228,Pakistan,Carrots,1998,28930,494,18406,27.36
22229,Pakistan,Carrots,1998,28930,494,18406,24.91
22230,Pakistan,Carrots,1998,28930,494,18406,26.41
22231,Pakistan,Carrots,1998,28930,494,18406,19.15
22232,Pakistan,Carrots,1998,28930,494,18406,23.11
22233,Pakistan,Broccoli,1998,5952,494,18406,24.91
22234,Pakistan,Broccoli,1998,5952,494,18406,23.11
22235,Pakistan,Broccoli,1998,5952,494,18406,27.89
22236,Pakistan,Broccoli,1998,5952,494,18406,23.11
22237,Pakistan,Broccoli,1998,5952,494,18406,27.36
22238,Pakistan,Broccoli,1998,5952,494,18406,24.91
22239,Pakistan,Broccoli,1998,5952,494,18406,26.41
22240,Pakistan,Broccoli,1998,5952,494,18406,19.15
22241,Pakistan,Broccoli,1998,5952,494,18406,23.11
22242,Pakistan,Cucumbers,1998,12959,494,18406,24.91
22243,Pakistan,Cucumbers,1998,12959,494,18406,23.11
22244,Pakistan,Cucumbers,1998,12959,494,18406,27.89
22245,Pakistan,Cucumbers,1998,12959,494,18406,23.11
22246,Pakistan,Cucumbers,1998,12959,494,18406,27.36
22247,Pakistan,Cucumbers,1998,12959,494,18406,24.91
22248,Pakistan,Cucumbers,1998,12959,494,18406,26.41
22249,Pakistan,Cucumbers,1998,12959,494,18406,19.15
22250,Pakistan,Cucumbers,1998,12959,494,18406,23.11
22251,Pakistan,Spinach,1998,108413,494,18406,24.91
22252,Pakistan,Spinach,1998,108413,494,18406,23.11
22253,Pakistan,Spinach,1998,108413,494,18406,27.89
22254,Pakistan,Spinach,1998,108413,494,18406,23.11
22255,Pakistan,Spinach,1998,108413,494,18406,27.36
22256,Pakistan,Spinach,1998,108413,494,18406,24.91
22257,Pakistan,Spinach,1998,108413,494,18406,26.41
22258,Pakistan,Spinach,1998,108413,494,18406,19.15
22259,Pakistan,Spinach,1998,108413,494,18406,23.11
22260,Pakistan,Bell Peppers,1998,22376,494,18406,24.91
22261,Pakistan,Bell Peppers,1998,22376,494,18406,23.11
22262,Pakistan,Bell Peppers,1998,22376,494,18406,27.89
22263,Pakistan,Bell Peppers,1998,22376,494,18406,23.11
22264,Pakistan,Bell Peppers,1998,22376,494,18406,27.36
22265,Pakistan,Bell Peppers,1998,22376,494,18406,24.91
22266,Pakistan,Bell Peppers,1998,22376,494,18406,26.41
22267,Pakistan,Bell Peppers,1998,22376,494,18406,19.15
22268,Pakistan,Bell Peppers,1998,22376,494,18406,23.11
22269,Pakistan,Tomatoes,1999,17169,494,20450,25.5
22270,Pakistan,Tomatoes,1999,17169,494,20450,23.8
22271,Pakistan,Tomatoes,1999,17169,494,20450,27.54
22272,Pakistan,Tomatoes,1999,17169,494,20450,23.8
22273,Pakistan,Tomatoes,1999,17169,494,20450,27.14
22274,Pakistan,Tomatoes,1999,17169,494,20450,25.5
22275,Pakistan,Tomatoes,1999,17169,494,20450,26.8
22276,Pakistan,Tomatoes,1999,17169,494,20450,19.84
22277,Pakistan,Tomatoes,1999,17169,494,20450,23.8
22278,Pakistan,Potatoes,1999,165413,494,20450,25.5
22279,Pakistan,Potatoes,1999,165413,494,20450,23.8
22280,Pakistan,Potatoes,1999,165413,494,20450,27.54
22281,Pakistan,Potatoes,1999,165413,494,20450,23.8
22282,Pakistan,Potatoes,1999,165413,494,20450,27.14
22283,Pakistan,Potatoes,1999,165413,494,20450,25.5
22284,Pakistan,Potatoes,1999,165413,494,20450,26.8
22285,Pakistan,Potatoes,1999,165413,494,20450,19.84
22286,Pakistan,Potatoes,1999,165413,494,20450,23.8
22287,Pakistan,Carrots,1999,30744,494,20450,25.5
22288,Pakistan,Carrots,1999,30744,494,20450,23.8
22289,Pakistan,Carrots,1999,30744,494,20450,27.54
22290,Pakistan,Carrots,1999,30744,494,20450,23.8
22291,Pakistan,Carrots,1999,30744,494,20450,27.14
22292,Pakistan,Carrots,1999,30744,494,20450,25.5
22293,Pakistan,Carrots,1999,30744,494,20450,26.8
22294,Pakistan,Carrots,1999,30744,494,20450,19.84
22295,Pakistan,Carrots,1999,30744,494,20450,23.8
22296,Pakistan,Broccoli,1999,6167,494,20450,25.5
22297,Pakistan,Broccoli,1999,6167,494,20450,23.8
22298,Pakistan,Broccoli,1999,6167,494,20450,27.54
22299,Pakistan,Broccoli,1999,6167,494,20450,23.8
22300,Pakistan,Broccoli,1999,6167,494,20450,27.14
22301,Pakistan,Broccoli,1999,6167,494,20450,25.5
22302,Pakistan,Broccoli,1999,6167,494,20450,26.8
22303,Pakistan,Broccoli,1999,6167,494,20450,19.84
22304,Pakistan,Broccoli,1999,6167,494,20450,23.8
22305,Pakistan,Cucumbers,1999,15078,494,20450,25.5
22306,Pakistan,Cucumbers,1999,15078,494,20450,23.8
22307,Pakistan,Cucumbers,1999,15078,494,20450,27.54
22308,Pakistan,Cucumbers,1999,15078,494,20450,23.8
22309,Pakistan,Cucumbers,1999,15078,494,20450,27.14
22310,Pakistan,Cucumbers,1999,15078,494,20450,25.5
22311,Pakistan,Cucumbers,1999,15078,494,20450,26.8
22312,Pakistan,Cucumbers,1999,15078,494,20450,19.84
22313,Pakistan,Cucumbers,1999,15078,494,20450,23.8
22314,Pakistan,Spinach,1999,112339,494,20450,25.5
22315,Pakistan,Spinach,1999,112339,494,20450,23.8
22316,Pakistan,Spinach,1999,112339,494,20450,27.54
22317,Pakistan,Spinach,1999,112339,494,20450,23.8
22318,Pakistan,Spinach,1999,112339,494,20450,27.14
22319,Pakistan,Spinach,1999,112339,494,20450,25.5
22320,Pakistan,Spinach,1999,112339,494,20450,26.8
22321,Pakistan,Spinach,1999,112339,494,20450,19.84
22322,Pakistan,Spinach,1999,112339,494,20450,23.8
22323,Pakistan,Bell Peppers,1999,21698,494,20450,25.5
22324,Pakistan,Bell Peppers,1999,21698,494,20450,23.8
22325,Pakistan,Bell Peppers,1999,21698,494,20450,27.54
22326,Pakistan,Bell Peppers,1999,21698,494,20450,23.8
22327,Pakistan,Bell Peppers,1999,21698,494,20450,27.14
22328,Pakistan,Bell Peppers,1999,21698,494,20450,25.5
22329,Pakistan,Bell Peppers,1999,21698,494,20450,26.8
22330,Pakistan,Bell Peppers,1999,21698,494,20450,19.84
22331,Pakistan,Bell Peppers,1999,21698,494,20450,23.8
22332,Pakistan,Tomatoes,2000,17086,494,27885,25.32
22333,Pakistan,Tomatoes,2000,17086,494,27885,23.6
22334,Pakistan,Tomatoes,2000,17086,494,27885,27.73
22335,Pakistan,Tomatoes,2000,17086,494,27885,23.6
22336,Pakistan,Tomatoes,2000,17086,494,27885,27.12
22337,Pakistan,Tomatoes,2000,17086,494,27885,25.32
22338,Pakistan,Tomatoes,2000,17086,494,27885,26.71
22339,Pakistan,Tomatoes,2000,17086,494,27885,19.68
22340,Pakistan,Tomatoes,2000,17086,494,27885,23.6
22341,Pakistan,Potatoes,2000,169078,494,27885,25.32
22342,Pakistan,Potatoes,2000,169078,494,27885,23.6
22343,Pakistan,Potatoes,2000,169078,494,27885,27.73
22344,Pakistan,Potatoes,2000,169078,494,27885,23.6
22345,Pakistan,Potatoes,2000,169078,494,27885,27.12
22346,Pakistan,Potatoes,2000,169078,494,27885,25.32
22347,Pakistan,Potatoes,2000,169078,494,27885,26.71
22348,Pakistan,Potatoes,2000,169078,494,27885,19.68
22349,Pakistan,Potatoes,2000,169078,494,27885,23.6
22350,Pakistan,Carrots,2000,30312,494,27885,25.32
22351,Pakistan,Carrots,2000,30312,494,27885,23.6
22352,Pakistan,Carrots,2000,30312,494,27885,27.73
22353,Pakistan,Carrots,2000,30312,494,27885,23.6
22354,Pakistan,Carrots,2000,30312,494,27885,27.12
22355,Pakistan,Carrots,2000,30312,494,27885,25.32
22356,Pakistan,Carrots,2000,30312,494,27885,26.71
22357,Pakistan,Carrots,2000,30312,494,27885,19.68
22358,Pakistan,Carrots,2000,30312,494,27885,23.6
22359,Pakistan,Broccoli,2000,6179,494,27885,25.32
22360,Pakistan,Broccoli,2000,6179,494,27885,23.6
22361,Pakistan,Broccoli,2000,6179,494,27885,27.73
22362,Pakistan,Broccoli,2000,6179,494,27885,23.6
22363,Pakistan,Broccoli,2000,6179,494,27885,27.12
22364,Pakistan,Broccoli,2000,6179,494,27885,25.32
22365,Pakistan,Broccoli,2000,6179,494,27885,26.71
22366,Pakistan,Broccoli,2000,6179,494,27885,19.68
22367,Pakistan,Broccoli,2000,6179,494,27885,23.6
22368,Pakistan,Cucumbers,2000,12160,494,27885,25.32
22369,Pakistan,Cucumbers,2000,12160,494,27885,23.6
22370,Pakistan,Cucumbers,2000,12160,494,27885,27.73
22371,Pakistan,Cucumbers,2000,12160,494,27885,23.6
22372,Pakistan,Cucumbers,2000,12160,494,27885,27.12
22373,Pakistan,Cucumbers,2000,12160,494,27885,25.32
22374,Pakistan,Cucumbers,2000,12160,494,27885,26.71
22375,Pakistan,Cucumbers,2000,12160,494,27885,19.68
22376,Pakistan,Cucumbers,2000,12160,494,27885,23.6
22377,Pakistan,Spinach,2000,109771,494,27885,25.32
22378,Pakistan,Spinach,2000,109771,494,27885,23.6
22379,Pakistan,Spinach,2000,109771,494,27885,27.73
22380,Pakistan,Spinach,2000,109771,494,27885,23.6
22381,Pakistan,Spinach,2000,109771,494,27885,27.12
22382,Pakistan,Spinach,2000,109771,494,27885,25.32
22383,Pakistan,Spinach,2000,109771,494,27885,26.71
22384,Pakistan,Spinach,2000,109771,494,27885,19.68
22385,Pakistan,Spinach,2000,109771,494,27885,23.6
22386,Pakistan,Bell Peppers,2000,24907,494,27885,25.32
22387,Pakistan,Bell Peppers,2000,24907,494,27885,23.6
22388,Pakistan,Bell Peppers,2000,24907,494,27885,27.73
22389,Pakistan,Bell Peppers,2000,24907,494,27885,23.6
22390,Pakistan,Bell Peppers,2000,24907,494,27885,27.12
22391,Pakistan,Bell Peppers,2000,24907,494,27885,25.32
22392,Pakistan,Bell Peppers,2000,24907,494,27885,26.71
22393,Pakistan,Bell Peppers,2000,24907,494,27885,19.68
22394,Pakistan,Bell Peppers,2000,24907,494,27885,23.6
22395,Pakistan,Tomatoes,2001,17631,494,11871,25.18
22396,Pakistan,Tomatoes,2001,17631,494,11871,23.62
22397,Pakistan,Tomatoes,2001,17631,494,11871,27.7
22398,Pakistan,Tomatoes,2001,17631,494,11871,23.62
22399,Pakistan,Tomatoes,2001,17631,494,11871,27.28
22400,Pakistan,Tomatoes,2001,17631,494,11871,25.18
22401,Pakistan,Tomatoes,2001,17631,494,11871,26.5
22402,Pakistan,Tomatoes,2001,17631,494,11871,19.79
22403,Pakistan,Tomatoes,2001,17631,494,11871,23.62
22404,Pakistan,Potatoes,2001,164180,494,11871,25.18
22405,Pakistan,Potatoes,2001,164180,494,11871,23.62
22406,Pakistan,Potatoes,2001,164180,494,11871,27.7
22407,Pakistan,Potatoes,2001,164180,494,11871,23.62
22408,Pakistan,Potatoes,2001,164180,494,11871,27.28
22409,Pakistan,Potatoes,2001,164180,494,11871,25.18
22410,Pakistan,Potatoes,2001,164180,494,11871,26.5
22411,Pakistan,Potatoes,2001,164180,494,11871,19.79
22412,Pakistan,Potatoes,2001,164180,494,11871,23.62
22413,Pakistan,Carrots,2001,27542,494,11871,25.18
22414,Pakistan,Carrots,2001,27542,494,11871,23.62
22415,Pakistan,Carrots,2001,27542,494,11871,27.7
22416,Pakistan,Carrots,2001,27542,494,11871,23.62
22417,Pakistan,Carrots,2001,27542,494,11871,27.28
22418,Pakistan,Carrots,2001,27542,494,11871,25.18
22419,Pakistan,Carrots,2001,27542,494,11871,26.5
22420,Pakistan,Carrots,2001,27542,494,11871,19.79
22421,Pakistan,Carrots,2001,27542,494,11871,23.62
22422,Pakistan,Broccoli,2001,6197,494,11871,25.18
22423,Pakistan,Broccoli,2001,6197,494,11871,23.62
22424,Pakistan,Broccoli,2001,6197,494,11871,27.7
22425,Pakistan,Broccoli,2001,6197,494,11871,23.62
22426,Pakistan,Broccoli,2001,6197,494,11871,27.28
22427,Pakistan,Broccoli,2001,6197,494,11871,25.18
22428,Pakistan,Broccoli,2001,6197,494,11871,26.5
22429,Pakistan,Broccoli,2001,6197,494,11871,19.79
22430,Pakistan,Broccoli,2001,6197,494,11871,23.62
22431,Pakistan,Cucumbers,2001,11134,494,11871,25.18
22432,Pakistan,Cucumbers,2001,11134,494,11871,23.62
22433,Pakistan,Cucumbers,2001,11134,494,11871,27.7
22434,Pakistan,Cucumbers,2001,11134,494,11871,23.62
22435,Pakistan,Cucumbers,2001,11134,494,11871,27.28
22436,Pakistan,Cucumbers,2001,11134,494,11871,25.18
22437,Pakistan,Cucumbers,2001,11134,494,11871,26.5
22438,Pakistan,Cucumbers,2001,11134,494,11871,19.79
22439,Pakistan,Cucumbers,2001,11134,494,11871,23.62
22440,Pakistan,Spinach,2001,104168,494,11871,25.18
22441,Pakistan,Spinach,2001,104168,494,11871,23.62
22442,Pakistan,Spinach,2001,104168,494,11871,27.7
22443,Pakistan,Spinach,2001,104168,494,11871,23.62
22444,Pakistan,Spinach,2001,104168,494,11871,27.28
22445,Pakistan,Spinach,2001,104168,494,11871,25.18
22446,Pakistan,Spinach,2001,104168,494,11871,26.5
22447,Pakistan,Spinach,2001,104168,494,11871,19.79
22448,Pakistan,Spinach,2001,104168,494,11871,23.62
22449,Pakistan,Bell Peppers,2001,23254,494,11871,25.18
22450,Pakistan,Bell Peppers,2001,23254,494,11871,23.62
22451,Pakistan,Bell Peppers,2001,23254,494,11871,27.7
22452,Pakistan,Bell Peppers,2001,23254,494,11871,23.62
22453,Pakistan,Bell Peppers,2001,23254,494,11871,27.28
22454,Pakistan,Bell Peppers,2001,23254,494,11871,25.18
22455,Pakistan,Bell Peppers,2001,23254,494,11871,26.5
22456,Pakistan,Bell Peppers,2001,23254,494,11871,19.79
22457,Pakistan,Bell Peppers,2001,23254,494,11871,23.62
22458,Pakistan,Tomatoes,2002,18448,494,10881.83,25.61
22459,Pakistan,Tomatoes,2002,18448,494,10881.83,23.83
22460,Pakistan,Tomatoes,2002,18448,494,10881.83,27.88
22461,Pakistan,Tomatoes,2002,18448,494,10881.83,23.83
22462,Pakistan,Tomatoes,2002,18448,494,10881.83,27.2
22463,Pakistan,Tomatoes,2002,18448,494,10881.83,25.61
22464,Pakistan,Tomatoes,2002,18448,494,10881.83,27
22465,Pakistan,Tomatoes,2002,18448,494,10881.83,19.7
22466,Pakistan,Tomatoes,2002,18448,494,10881.83,23.83
22467,Pakistan,Potatoes,2002,164486,494,10881.83,25.61
22468,Pakistan,Potatoes,2002,164486,494,10881.83,23.83
22469,Pakistan,Potatoes,2002,164486,494,10881.83,27.88
22470,Pakistan,Potatoes,2002,164486,494,10881.83,23.83
22471,Pakistan,Potatoes,2002,164486,494,10881.83,27.2
22472,Pakistan,Potatoes,2002,164486,494,10881.83,25.61
22473,Pakistan,Potatoes,2002,164486,494,10881.83,27
22474,Pakistan,Potatoes,2002,164486,494,10881.83,19.7
22475,Pakistan,Potatoes,2002,164486,494,10881.83,23.83
22476,Pakistan,Carrots,2002,30192,494,10881.83,25.61
22477,Pakistan,Carrots,2002,30192,494,10881.83,23.83
22478,Pakistan,Carrots,2002,30192,494,10881.83,27.88
22479,Pakistan,Carrots,2002,30192,494,10881.83,23.83
22480,Pakistan,Carrots,2002,30192,494,10881.83,27.2
22481,Pakistan,Carrots,2002,30192,494,10881.83,25.61
22482,Pakistan,Carrots,2002,30192,494,10881.83,27
22483,Pakistan,Carrots,2002,30192,494,10881.83,19.7
22484,Pakistan,Carrots,2002,30192,494,10881.83,23.83
22485,Pakistan,Broccoli,2002,5989,494,10881.83,25.61
22486,Pakistan,Broccoli,2002,5989,494,10881.83,23.83
22487,Pakistan,Broccoli,2002,5989,494,10881.83,27.88
22488,Pakistan,Broccoli,2002,5989,494,10881.83,23.83
22489,Pakistan,Broccoli,2002,5989,494,10881.83,27.2
22490,Pakistan,Broccoli,2002,5989,494,10881.83,25.61
22491,Pakistan,Broccoli,2002,5989,494,10881.83,27
22492,Pakistan,Broccoli,2002,5989,494,10881.83,19.7
22493,Pakistan,Broccoli,2002,5989,494,10881.83,23.83
22494,Pakistan,Cucumbers,2002,12647,494,10881.83,25.61
22495,Pakistan,Cucumbers,2002,12647,494,10881.83,23.83
22496,Pakistan,Cucumbers,2002,12647,494,10881.83,27.88
22497,Pakistan,Cucumbers,2002,12647,494,10881.83,23.83
22498,Pakistan,Cucumbers,2002,12647,494,10881.83,27.2
22499,Pakistan,Cucumbers,2002,12647,494,10881.83,25.61
22500,Pakistan,Cucumbers,2002,12647,494,10881.83,27
22501,Pakistan,Cucumbers,2002,12647,494,10881.83,19.7
22502,Pakistan,Cucumbers,2002,12647,494,10881.83,23.83
22503,Pakistan,Spinach,2002,100385,494,10881.83,25.61
22504,Pakistan,Spinach,2002,100385,494,10881.83,23.83
22505,Pakistan,Spinach,2002,100385,494,10881.83,27.88
22506,Pakistan,Spinach,2002,100385,494,10881.83,23.83
22507,Pakistan,Spinach,2002,100385,494,10881.83,27.2
22508,Pakistan,Spinach,2002,100385,494,10881.83,25.61
22509,Pakistan,Spinach,2002,100385,494,10881.83,27
22510,Pakistan,Spinach,2002,100385,494,10881.83,19.7
22511,Pakistan,Spinach,2002,100385,494,10881.83,23.83
22512,Pakistan,Bell Peppers,2002,22621,494,10881.83,25.61
22513,Pakistan,Bell Peppers,2002,22621,494,10881.83,23.83
22514,Pakistan,Bell Peppers,2002,22621,494,10881.83,27.88
22515,Pakistan,Bell Peppers,2002,22621,494,10881.83,23.83
22516,Pakistan,Bell Peppers,2002,22621,494,10881.83,27.2
22517,Pakistan,Bell Peppers,2002,22621,494,10881.83,25.61
22518,Pakistan,Bell Peppers,2002,22621,494,10881.83,27
22519,Pakistan,Bell Peppers,2002,22621,494,10881.83,19.7
22520,Pakistan,Bell Peppers,2002,22621,494,10881.83,23.83
22521,Pakistan,Tomatoes,2004,28488,494,8903.48,25.55
22522,Pakistan,Tomatoes,2004,28488,494,8903.48,23.78
22523,Pakistan,Tomatoes,2004,28488,494,8903.48,27.94
22524,Pakistan,Tomatoes,2004,28488,494,8903.48,23.78
22525,Pakistan,Tomatoes,2004,28488,494,8903.48,27.5
22526,Pakistan,Tomatoes,2004,28488,494,8903.48,25.55
22527,Pakistan,Tomatoes,2004,28488,494,8903.48,26.96
22528,Pakistan,Tomatoes,2004,28488,494,8903.48,19.93
22529,Pakistan,Tomatoes,2004,28488,494,8903.48,23.78
22530,Pakistan,Potatoes,2004,176673,494,8903.48,25.55
22531,Pakistan,Potatoes,2004,176673,494,8903.48,23.78
